CourseId,ReviewId,SemanticUnit,Label
machine-learning,4784,course usseful get knowledge machine learning technic,5
machine-learning,4784,thank support people give help moment,5
machine-learning,4784,very recommended course,5
machine-learning,4785,problems really well understand local optim vs global minimum cost function first,4
machine-learning,4785,really love curse otherwise,4
machine-learning,4785,lot years din't practices maths like,4
machine-learning,4786,one best machine learning courses,5
machine-learning,4786,andrew ng done great job explaining,5
machine-learning,4786,important concepts depth help understand subject detail,5
machine-learning,4786,thanks andrew ng amazing course,5
machine-learning,4787,interesting course great presentation rewarding experience,5
machine-learning,4787,thank you,5
machine-learning,4788,learnt lot course teacher one best ever seen,5
machine-learning,4789,acourse high quality,5
machine-learning,4789,insights shared teacher programming homeworks valuable part,5
machine-learning,4789,relatively less material theoretical aspect still good,5
machine-learning,4789,use prml complementary resource,5
machine-learning,4789,),5
machine-learning,4790,one best course mooc platforms,4
machine-learning,4790,thx good luck,4
machine-learning,4791,fantastic course got heaps opportunities practical application skills videos focussed easy understand,5
machine-learning,4792,andrew great become fan,5
machine-learning,4792,made topics easy understand,5
machine-learning,4792,hats off sir,5
machine-learning,4793,good course lot fundamentals well practical examples suggestions,5
machine-learning,4793,prof ng surely expert field real pleasure attending classes,5
machine-learning,4794,wonderful learn course,5
machine-learning,4795,btw,5
machine-learning,4795,love new look,5
machine-learning,4796,well organized content delivery,5
machine-learning,4797,经典 太好啦,5
machine-learning,4798,liked way instructor explained every aspect machine learning,5
machine-learning,4798,course thorough felt confident completing,5
machine-learning,4799,机器学习入门的好课！,5
machine-learning,4800,one best course taken,5
machine-learning,4800,really learned lot,5
machine-learning,4800,recommend people interested machine learning take,5
machine-learning,4801,prof andew ng explains concepts algorithms clear way,5
machine-learning,4801,impressed quality programming assignments thoughtful instructive,5
machine-learning,4802,simplified various aspects machine learning way easy understand,5
machine-learning,4802,mentors discussion forums really helpful accomplishing programming exercises immensely,5
machine-learning,4802,thanks making successful,5
machine-learning,4802,hope continue apply learning solve problem two,5
machine-learning,4802,:),5
machine-learning,4803,awesome course great teacher really lucky teacher andrew sir thank,5
machine-learning,4803,change complete life,5
machine-learning,4804,amazing course get deep knowledge machine learning various algorithms applications,5
machine-learning,4804,course teach us use algorithms also use efficiently correctly,5
machine-learning,4804,also teaches us ways improve performance,5
machine-learning,4804,algorithms warns us potential mistakes strategies,5
machine-learning,4804,avoid save us months time wasted,5
machine-learning,4805,very good course over all,4
machine-learning,4805,know bit linear algebra course get little borring times,4
machine-learning,4806,thanks much dr,5
machine-learning,4806,ng,5
machine-learning,4806,ml course best ever course taken entire life,5
machine-learning,4806,m,5
machine-learning,4806,r,5
machine-learning,4807,great introductory course machine learning good balance theoretical practical information,5
machine-learning,4807,requires little bit programming experience matlab octave,5
machine-learning,4808,good course 5 7 perfect,5
machine-learning,4809,wonderful course,5
machine-learning,4809,best understanding every concept easily,5
machine-learning,4810,perfect course basic no prior knowledge machine learning,5
machine-learning,4811,useful course newcomers machine learning,3
machine-learning,4811,basic ideas plain clear cover major aspects,3
machine-learning,4811,however value course would much higher,3
machine-learning,4811,real practical examples used roll forward manner,3
machine-learning,4811,instance throughout course considering housing pricing,3
machine-learning,4811,plain gradient descent algorithm much complicated issues,3
machine-learning,4811,far topics theoretical,3
machine-learning,4811,sometimes hard apply practice,3
machine-learning,4811,moreover nice add course notes pdf format,3
machine-learning,4811,listen watch video lectures not convenient,3
machine-learning,4811,least would nice set outer links read topic details,3
machine-learning,4812,a nice introduction,3
machine-learning,4812,not formal enough,3
machine-learning,4813,clear step step instruction,5
machine-learning,4813,cant be more great,5
machine-learning,4814,great course detailed programing assignments,5
machine-learning,4815,thumbs up,5
machine-learning,4816,kln,5
machine-learning,4817,great,5
machine-learning,4817,explained wonderfully,5
machine-learning,4817,content is worth it,5
machine-learning,4818,very insightful course,5
machine-learning,4818,thank course andrew ng wild ride,5
machine-learning,4819,incredible,5
machine-learning,4819,complex subject,5
machine-learning,4819,taught simplified way without trivialising subject matter,5
machine-learning,4819,practical examples tips help lot,5
machine-learning,4819,beautifully relates mathematics behind algorithms real life scenarios,5
machine-learning,4819,hands programming assignments quizzes thoughtfully crafted organised,5
machine-learning,4819,great learning,5
machine-learning,4819,thank you very much,5
machine-learning,4820,thank teaching much machine learning andrew,5
machine-learning,4820,taking course find quite interested machine learning study field,5
machine-learning,4820,last highly recommend may fascinated machine learning participate course worth time effort,5
machine-learning,4821,good course programming exercises weren't challenging guess meant introductory class,5
machine-learning,4821,great first step machine learning people little programming experience well,5
machine-learning,4822,excellent project thanks share,5
machine-learning,4823,this is a great class,5
machine-learning,4823,concepts well explained saved lot time self studying,5
machine-learning,4823,thank teacher ng coursera,5
machine-learning,4824,merci beaucoup pour la cours magnifique,5
machine-learning,4825,got lot course,5
machine-learning,4825,course challenging well worth time spent,5
machine-learning,4825,especially useful instructor used lot mathematics examples,5
machine-learning,4825,highly recommend told several people know data science groups,5
machine-learning,4826,astonishingly interesting well taught,5
machine-learning,4826,incredibly grateful andrew ng providing course sparked interest machine learning,5
machine-learning,4827,wonderful course beginners ml,5
machine-learning,4828,great engineering approach ml algorithms,5
machine-learning,4828,wisely chosen examples theoretical practical courses,5
machine-learning,4828,thank andrew ng,5
machine-learning,4829,深入浅出，适合入门。,5
machine-learning,4830,讲的很棒，而且中文字幕很能帮助理解,5
machine-learning,4831,great class,5
machine-learning,4831,andrew clear understandable fun instructor,5
machine-learning,4831,i had lots of fun,5
machine-learning,4832,amazing,5
machine-learning,4832,love real world application every programming assignment well mathematics,5
machine-learning,4833,exceptional course,5
machine-learning,4833,recomend everyone trying learn machine learning,5
machine-learning,4833,awesome tutor awesome content,5
machine-learning,4834,good learn basics get good start machine learning,4
machine-learning,4834,missed depth comprehension mathematics that's ok,4
machine-learning,4835,谢谢吴恩达，谢谢coursera，让我能够快速的入门机器学习。,5
machine-learning,4836,great course,5
machine-learning,4836,dr,5
machine-learning,4836,ng fantastic teacher makes intuitive possible,5
machine-learning,4836,material not easy requires concentration,5
machine-learning,4837,one best mooc taken till date,5
machine-learning,4837,thanks lot andrew ng team make high quality class accessible everyone,5
machine-learning,4837,learnt great deal lecture videos assignments quiz tutorials test cases,5
machine-learning,4837,highly recommend people starting explore ml learning make career,5
machine-learning,4837,thanks andrew ng team coursera,5
machine-learning,4838,like take second part course,5
machine-learning,4839,awesome course loved lot,5
machine-learning,4839,expecting advanced level course team,5
machine-learning,4840,excellent,5
machine-learning,4840,well explained well paced,5
machine-learning,4840,learned a lot,5
machine-learning,4841,toally good,5
machine-learning,4842,nice way get students build intuition,5
machine-learning,4843,impressed course though must admit not weak heart ed,5
machine-learning,4843,requires good knowledge matrix manipulation,5
machine-learning,4844,this is an excellent course,5
machine-learning,4844,knew virtually nothing machine learning prior,5
machine-learning,4844,course feel good understanding various models underlying assumptions applications limitations,5
machine-learning,4844,prof,5
machine-learning,4844,andrew ng superb teacher leader field,5
machine-learning,4844,prepared take time carefully patiently explain,5
machine-learning,4844,ml concepts detail eye practical application,5
machine-learning,4844,grateful team taking time put together wonderful course,5
machine-learning,4845,fantastic course could not better,5
machine-learning,4845,wise way invest time,5
machine-learning,4845,thank much andrew ng,5
machine-learning,4846,great course good material excellent teacher,5
machine-learning,4847,excellent course well thought helpful want get machine learning,5
machine-learning,4847,strongly suggest course anyone interested,5
machine-learning,4848,really solid course content lucidly taught,5
machine-learning,4848,professor andrew pace neither fast nor slow,5
machine-learning,4848,got learn lot octave vector mathematics,5
machine-learning,4848,bunch stuffs apart machine learning may add seemed quite real world,5
machine-learning,4848,logically sound spite quite advanced terms engineering mathematics involved,5
machine-learning,4848,thank professor andrew much must also add,5
machine-learning,4848,amount materials available resources discussion forum also helps,5
machine-learning,4848,course one enjoyable one taken till date,5
machine-learning,4848,ps thanks course know exactly coursera process review exactly,5
machine-learning,4848,cheers :),5
machine-learning,4849,非常好的入门课程,5
machine-learning,4850,有的地方是有些难，限于数学水平会使得课程变得不太明白，但是总体还是很好的，绝对是值得一看的工科类网课。,5
machine-learning,4851,must every data science wanabe,5
machine-learning,4852,one good course coursera,5
machine-learning,4853,perfect,5
machine-learning,4853,worth the money,5
machine-learning,4854,just finished the course,5
machine-learning,4854,indeed amazing course get started practical machine learning less 3 months,5
machine-learning,4854,developing neural networks scratch,5
machine-learning,4854,pros not pros won't call cons experienced,5
machine-learning,4854,pros gets onto topics right away,5
machine-learning,4854,information practical implementationdoable,5
machine-learning,4854,not difficult not downright easy,5
machine-learning,4854,put effort not backgroud undergraduate mathematics understand concepts,5
machine-learning,4854,prof,5
machine-learning,4854,andrew ng,5
machine-learning,4854,knack explaining something complex easy manner,5
machine-learning,4854,also justifies not going explain somethingassignments evaluation practical scenarios,5
machine-learning,4854,not pros high level course not go,5
machine-learning,4854,detail explain derivations mathematics behind machine learning course,5
machine-learning,4854,think ok makes course doable,5
machine-learning,4854,find really hard accept formula reasons,5
machine-learning,4854,not known hence sometimes task learn formula,5
machine-learning,4854,for example : in svms,5
machine-learning,4854,what next :it is just a feedback,5
machine-learning,4854,think end course course team guide students next,5
machine-learning,4854,may course good follow course,5
machine-learning,4854,end want thanks coursera team stanford team mentors peers prof,5
machine-learning,4854,andrew ng spreading knowledge free,5
machine-learning,4854,really helping people like study something not readily available good quality reach,5
machine-learning,4854,hopefully also able give back community time soon,5
machine-learning,4855,great course,5
machine-learning,4855,lectures really well constructed really well delivered,5
machine-learning,4855,the exercises were useful too,5
machine-learning,4856,good nothing explan except,5
machine-learning,4857,excelent course totally enjoy,5
machine-learning,4858,thank andrew course,5
machine-learning,4858,it's excellent,5
machine-learning,4858,propose start end first,5
machine-learning,4858,i,5
machine-learning,4858,e,5
machine-learning,4858,instead going details linear logistics nn start training data cv test,5
machine-learning,4858,go high bias high variance practically address real problems,5
machine-learning,4858,second part go details mathematics different models,5
machine-learning,4858,2 levels 1 level provided second level,5
machine-learning,4858,optional cover math completely wants know,5
machine-learning,4858,"thank you again, it was just great",5
machine-learning,4858,one step closer working field like,5
machine-learning,4859,buen curso,5
machine-learning,4860,excellent course,5
machine-learning,4860,good depth coverage concepts,5
machine-learning,4860,however would better additional resources problem solving opportunities either within,5
machine-learning,4860,course outside course participants could make use,5
machine-learning,4861,course really well designed,5
machine-learning,4861,assigments useful fully capture theoretical part,5
machine-learning,4861,andrew ng good professor,5
machine-learning,4861,really clear really comfortable subjects extraordinary ability,5
machine-learning,4861,connect topics covered course well translating complicated concepts clear mental picture,5
machine-learning,4862,perfect course even high school beginners like,5
machine-learning,4862,find career want class,5
machine-learning,4863,exceptional content easy understand great explanation,5
machine-learning,4864,a good start,5
machine-learning,4865,perfect machine learning course beginner,5
machine-learning,4865,must try,5
machine-learning,4866,great mooc,5
machine-learning,4867,great course interesting lectures assignments,5
machine-learning,4868,very,5
machine-learning,4869,fantastic course gives real good understanding ml,5
machine-learning,4870,perfect,5
machine-learning,4871,comprehensive also insightful,5
machine-learning,4871,learn course together learning material like statistical learning,5
machine-learning,4871,turns course teaches practical thing something,5
machine-learning,4871,another course gives conceptual idea thing,5
machine-learning,4872,completed course not tests,5
machine-learning,4872,got understanding need proceed,5
machine-learning,4872,thanks andrew ng,5
machine-learning,4873,great introduction machine learning techniques,4
machine-learning,4873,learners not build assignments ground not expect adept implementing tools taught,4
machine-learning,4873,figuring already done required 40 time solving exercises,4
machine-learning,4873,errors provided code not corrected check errata,4
machine-learning,4874,excellent course excellent teacher,5
machine-learning,4875,excellent introductory course world machine learning,5
machine-learning,4875,think course going able read paper area grasp least details,5
machine-learning,4875,andrew one kind teacher intuitive easy follow,5
machine-learning,4875,kickstart needing completely dive world ml,5
machine-learning,4875,completely recommended,5
machine-learning,4876,awesome course,5
machine-learning,4876,love it,5
machine-learning,4877,best lecture machine learning,5
machine-learning,4878,really learned lot also ai mostly not,5
machine-learning,4878,prof andrew also rekindled programming skills,5
machine-learning,4879,good material beginers,5
machine-learning,4880,excelent course,5
machine-learning,4881,big advocate moocs definitely democratize education,5
machine-learning,4881,challenge moocs time become monotonous one looses interest,5
machine-learning,4881,tried take machine learning courses past,5
machine-learning,4881,years never got past first steps,5
machine-learning,4881,still going course far outstanding experience,5
machine-learning,4881,not content engaging really simplified,5
machine-learning,4881,new machine learning can't recommend highly enough,5
machine-learning,4882,great course beginners,5
machine-learning,4882,very well designed,5
machine-learning,4882,thanks a lot,5
machine-learning,4883,bit hard really good course,4
machine-learning,4884,really good course perfect assignments tests,5
machine-learning,4884,highly recommended,5
machine-learning,4885,greate,5
machine-learning,4886,great entry level course machine learning,5
machine-learning,4887,really cool interesting,5
machine-learning,4888,professor ng excellent thorough instructor,5
machine-learning,4888,mentors forums terrific material course applicable,5
machine-learning,4888,highly recommend course,5
machine-learning,4889,andrew ng amazing instructor,5
machine-learning,4890,excellent material good explanations courses,5
machine-learning,4890,thank you,5
machine-learning,4891,simply best start ml world,5
machine-learning,4892,awesome learning,5
machine-learning,4893,editing isn't clean course style layout great,5
machine-learning,4893,this is a wealth of knowledge,5
machine-learning,4894,excellent course,5
machine-learning,4894,andrew ng,5
machine-learning,4894,truly great lecturer turns complicated ml problems,5
machine-learning,4894,easy understand examples even person without cs background like,5
machine-learning,4895,stated famously stated einstein everything made,5
machine-learning,4895,simple possible not simpler andrew ng,5
machine-learning,4895,team made course simpler anyone minimal mathematical knowledge,5
machine-learning,4895,programming skills learn machine learning short time,5
machine-learning,4895,sure gives solid foundation build upon,5
machine-learning,4895,thanks ton andrew team,5
machine-learning,4896,despite guess course pretty good coverage ml basics definitely introductive class,3
machine-learning,4896,particular surprised low quality material,3
machine-learning,4896,following notes suggestions found lectures highly redundant,3
machine-learning,4896,many unnecessary repetitions using vector notation like,3
machine-learning,4896,arrow simple line top letters throughout,3
machine-learning,4896,course would make formulas much readable,3
machine-learning,4896,much hand writing slides talking better set,3
machine-learning,4896,slides blocks text shown right moment would,3
machine-learning,4896,much smoother readable poor video editing many times clear parts videos meant cut,3
machine-learning,4896,desire create format suitable people scarce algebra preparation lead,3
machine-learning,4896,use not appropriate terminology would correct easier understand,3
machine-learning,4896,realize ml basically applied math without,3
machine-learning,4896,good math knowledge almost pointless approach subject,3
machine-learning,4897,super fan andrew ng grateful contribution ml area,5
machine-learning,4897,good luck adventure baidu,5
machine-learning,4898,fantastic course,5
machine-learning,4898,prof andrew shared various concepts clear succinct easy understand manner,5
machine-learning,4898,various relevant practical examples also helped reinforce learning,5
machine-learning,4898,definitely well worth time effort,5
machine-learning,4899,really nice course opinion could stuff really svm works great anyway,4
machine-learning,4900,good course easy listened good teacher,5
machine-learning,4901,so great,5
machine-learning,4902,basic superficial course,1
machine-learning,4902,apologies time derivatives need used,1
machine-learning,4903,want say thx andrew,5
machine-learning,4903,it is an awersome course,5
machine-learning,4903,thank you,5
machine-learning,4904,很好，很有收获，感谢老师,5
machine-learning,4905,best course machine learning,5
machine-learning,4906,one best machine learning class seen,5
machine-learning,4906,see actual stanford course class coursera class almost,5
machine-learning,4906,teacher awesome really knows stuff,5
machine-learning,4906,use course reference machine learning,5
machine-learning,4906,taken several times,5
machine-learning,4907,awesome course detail explanation assignments,5
machine-learning,4908,easy to learn,5
machine-learning,4909,so cool,5
machine-learning,4910,well paced course,5
machine-learning,4910,assignment course materials well designed,5
machine-learning,4911,dont want stars remained void,4
machine-learning,4912,best course coursera,5
machine-learning,4913,great course,5
machine-learning,4913,mr,5
machine-learning,4913,ng great job impressed setup,5
machine-learning,4913,entire coursera experience nothing short awesome,5
machine-learning,4914,course great way begin studying machine learning developing intuition,5
machine-learning,4914,tried couple years ago background somewhat lacking,5
machine-learning,4914,time could follow everything gave eventually,5
machine-learning,4914,coming little mathematical maturity software development knowledge,5
machine-learning,4914,isn't hard simply perfect gateway drug amazing world,5
machine-learning,4915,good beginner level course machine learning,5
machine-learning,4915,gives good insight intuition basics machine learning,5
machine-learning,4915,provides good foundation learn advanced concepts machine learning,5
machine-learning,4916,good help lot,5
machine-learning,4917,homework assigments matlab way painfulthinking add x0 1,3
machine-learning,4917,not x x' sum j k,3
machine-learning,4917,ok 2010 2016 tools spare us details,3
machine-learning,4918,浅显易懂,5
machine-learning,4919,machine learning best,5
machine-learning,4920,very useful for beginners,5
machine-learning,4921,andrew amazing teacher gave good lectures,5
machine-learning,4921,class provide basic knowledge cnn need use project,5
machine-learning,4921,want study deep learning think better take machine learning course first,5
machine-learning,4921,last programming task important,5
machine-learning,4922,nice course！！,5
machine-learning,4923,业界良心,5
machine-learning,4924,great course,5
machine-learning,4925,well designed course,5
machine-learning,4926,absolutely a must,5
machine-learning,4926,ng courses demystifies machine learning imparts useful skills without getting bogged mathematics math shy,5
machine-learning,4926,assignments submission system also easy intuitive instructive never leaving student wondering,5
machine-learning,4927,well thought course,5
machine-learning,4928,best course ever,5
machine-learning,4929,reasonable course,5
machine-learning,4929,videos resources quite extensive really skill level would able finish course,5
machine-learning,4930,it is an excellent course,5
machine-learning,4930,exercises useful provide solid platform understand details machine learning,5
machine-learning,4931,professor ng great,5
machine-learning,4931,explains things clear manner clearly cares students learning,5
machine-learning,4931,online discussion forums programming tutorials amazing always find answers struggles somewhere,5
machine-learning,4931,course difficult certain weeks requires pushing,5
machine-learning,4931,linear algebra confused program gives great foundation ml techniques,5
machine-learning,4932,excellent course,5
machine-learning,4932,thanks prof ng,5
machine-learning,4933,andrew ng stanford machine learning,4
machine-learning,4934,非常好的课程，一定要坚持学习完,5
machine-learning,4935,great course,5
machine-learning,4935,recommended many friends,5
machine-learning,4936,love andrew ng,5
machine-learning,4937,strong pedagogy topic not easy,5
machine-learning,4938,informative useful course machine learning,5
machine-learning,4939,"отличный курс, намного понятнее, к моему удивлению, курсов на русском языке",5
machine-learning,4939,"рекомендую для новичков, таких как я)",5
machine-learning,4940,excellent course beginners understand basic concepts machine learning,5
machine-learning,4941,excellent course basics machine learning explained efficiently,5
machine-learning,4941,first disappointed homework needs done matlab octave instead,5
machine-learning,4941,something widely used like r python occurred nice language,5
machine-learning,4942,great course,5
machine-learning,4943,heartfelt gratitude dr,4
machine-learning,4943,ng entire coursera team pulling great introductory course,4
machine-learning,4943,honestly machine learning vast topic every nook cranny internet opinion methods,4
machine-learning,4943,get pretty daunting beginner,4
machine-learning,4943,course perfect balance theory practice,4
machine-learning,4943,get mathy nor get dumbed,4
machine-learning,4943,basic ideas implementations discussed thoroughly dr,4
machine-learning,4943,ng smooth lecturer,4
machine-learning,4943,section finishing course would helpful many domains,4
machine-learning,4943,machine learning get pretty confusing decide,4
machine-learning,4943,also found assignment tutorials bit vague,4
machine-learning,4943,multiple times happened scratch head trying figure exactly assignment asking,4
machine-learning,4943,clearer explanations assignments would great,4
machine-learning,4943,"all in all, a wonderful course",4
machine-learning,4943,thanks a ton,4
machine-learning,4944,intuitive insightful course got lot thanks andrew coursera team,5
machine-learning,4945,one best courses ever take,5
machine-learning,4946,found course useful,5
machine-learning,4946,new nothing ml believe pretty broad understanding area,5
machine-learning,4946,thank excellent work,5
machine-learning,4947,amazing course amazing teacher,5
machine-learning,4947,worth time go whole courses,5
machine-learning,4948,nice,5
machine-learning,4949,excellent course,5
machine-learning,4949,learn lot even not master maths,5
machine-learning,4950,mathematical approach way teaching good,5
machine-learning,4951,"thank you,ng",5
machine-learning,4951,i gonna miss you,5
machine-learning,4952,best introductory course machine learning,5
machine-learning,4953,exceptional course material taught exceptionally well,5
machine-learning,4953,highly recommended,5
machine-learning,4954,thanks much good lessens machine learning beginners,5
machine-learning,4955,great course,5
machine-learning,4955,course gives deep undersanding algorithms contains many interesting assignments,5
machine-learning,4956,awesome,5
machine-learning,4956,glad opportunity got chance learn learned person like,5
machine-learning,4957,good for me,5
machine-learning,4958,nice useful course basics machine learning,5
machine-learning,4959,professor didn't good job explaining theory,1
machine-learning,4959,he moves too fast,1
machine-learning,4959,improve student less weak knowledge math pass quiz,1
machine-learning,4959,not math student don't take class,1
machine-learning,4959,hoping learn program control machine robot turns focusing theory instead,1
machine-learning,4959,would recommend take another course ml big data uci instead,1
machine-learning,4960,nice structure lectures,5
machine-learning,4960,interesting useful practical tasks,5
machine-learning,4960,one sad thing sometimes answer test can't matched exactly without assumptions,5
machine-learning,4960,good practical examples,5
machine-learning,4961,implementation orientated course little mathematical details lot intuitive explanations,5
machine-learning,4961,also deals practical issues involved using algorithms,5
machine-learning,4961,best part prof,5
machine-learning,4961,ng shares experiences way thinking throughout course extremely enlightening,5
machine-learning,4961,overall would suggest beginner machine learning take course first step,5
machine-learning,4962,coures encourage machin,5
machine-learning,4963,非常不错的视频，讲的很详细，非常适合机器学习的入门。,5
machine-learning,4964,very clear very systematic,5
machine-learning,4965,good introduction machine learning,4
machine-learning,4966,very good,5
machine-learning,4966,quite helpful machine learning guideline,5
machine-learning,4966,applications are interesting,5
machine-learning,4967,nice course getting started machine learning ai,5
machine-learning,4967,used course learning side side college,5
machine-learning,4967,college generally teach nothing much ai,5
machine-learning,4967,theories important concepts like neural networks things like,5
machine-learning,4967,course made understand everything,5
machine-learning,4967,teaching methodology nice,5
machine-learning,4967,keeps students track,5
machine-learning,4967,professor makes learning fun maybe that's reason enjoying course,5
machine-learning,4968,good easy understand,5
machine-learning,4969,want extend deep appreciation coursera team,5
machine-learning,4969,andrew ng working hard make course incredibly rewarding,5
machine-learning,4969,please keep great work,5
machine-learning,4969,son nguyen singapore,5
machine-learning,4970,good introduction subject moves good pace make big jumps difficult follow,5
machine-learning,4970,andrew ng presents subject clearly gives good insights,5
machine-learning,4970,one valuable aspects course assignments actual code developed worked upon,5
machine-learning,4970,code provided gives good starting point,5
machine-learning,4970,people move forward develop applications progress,5
machine-learning,4970,would like thank professor ng much producing course making available easily,5
machine-learning,4970,also people working mentor participating course,5
machine-learning,4970,course much wet appetite machine learning,5
machine-learning,4970,keen pursue subject developing applications learning subject,5
machine-learning,4971,excellent,5
machine-learning,4971,very clear,5
machine-learning,4971,thank you andrew,5
machine-learning,4971,:d,5
machine-learning,4972,really nice course highly recommend,5
machine-learning,4973,well done good introduction field,5
machine-learning,4973,am excited to continue further,5
machine-learning,4974,great class,5
machine-learning,4974,wish classes like,5
machine-learning,4974,wish programming exercises,5
machine-learning,4975,learn ml's principles,4
machine-learning,4976,great start machine learning world,5
machine-learning,4977,context work field take courses keep theory sharp remain current,5
machine-learning,4977,well designed curriculum,5
machine-learning,4977,relevant paced appropriately,5
machine-learning,4977,applications suitable effective learning environment,5
machine-learning,4977,andrew ng sincere inspiring,5
machine-learning,4977,would recommend course everyone entering field,5
machine-learning,4978,awesome course,5
machine-learning,4978,i hope it's a career-,5
machine-learning,4979,great course beginners,4
machine-learning,4980,clear effective full information thank,5
machine-learning,4981,讲得非常好，适合入门，数学知识涉及的比较少。,5
machine-learning,4982,started class fuzziest notions machine learning really,5
machine-learning,4982,end solid understanding underlying mathematical principles used,5
machine-learning,4982,machine learning practical considerations applying real world problems,5
machine-learning,4982,really enjoyed professor ng's lectures course mentors knowledgeable helpful,5
machine-learning,4982,programming exercises lot reinforce week's material,5
machine-learning,4982,time estimates pretty good made easier organize schedule get work done,5
machine-learning,4982,happy course looking forward using machine learning projects,5
machine-learning,4983,great course developing patience lot knowledge,5
machine-learning,4983,enjoy course put best effort hard work dedication,5
machine-learning,4983,great course expand knowledge computer science venture new aspect computers,5
machine-learning,4984,course good initial steps machine learning,4
machine-learning,4984,pace relatively slow,4
machine-learning,4984,don't like sections stated complicated formulas,4
machine-learning,4984,provided without proof particular support vector machine lecture,4
machine-learning,4984,doubt anyone implement scratch imho providing formula almost not mentioning algorithm,4
machine-learning,4984,familiar related material not great deal,4
machine-learning,4984,guess don't know linear algebra could frustrating,4
machine-learning,4984,glitches lectures sentences repeating,4
machine-learning,4984,also minor mistakes lecturer everyone guess,4
machine-learning,4984,last bit not like students forced use octave parts lectures focus,4
machine-learning,4985,nice understandable lecturer giving rounded intro,5
machine-learning,4985,machine learning giving enough details start capstone project,5
machine-learning,4985,recommended,5
machine-learning,4986,must someone wanting start machine learning,5
machine-learning,4987,très excellent,5
machine-learning,4988,nice course well adapted students place world,5
machine-learning,4988,keeps engrossed focused 11 weeks,5
machine-learning,4988,materials well structured explain topic completely clearly,5
machine-learning,4988,assignments interesting enthralling,5
machine-learning,4989,course awesome way taught even better,5
machine-learning,4990,excellent course,5
machine-learning,4990,interesting great instructor,5
machine-learning,4991,thank great course,5
machine-learning,4991,really learned great deal weeks,5
machine-learning,4992,excellent presentation material providing not mathematical concepts context used,5
machine-learning,4992,definitely taught well best classes university far worst,5
machine-learning,4992,believe could benefit earlier discussion vectorization vs,5
machine-learning,4992,using loops enjoyed challenge solving,5
machine-learning,4992,thank you for offering this,5
machine-learning,4993,one great course exciting throughout weeks content,5
machine-learning,4993,thorough almost basic concepts machine learning end,5
machine-learning,4993,programming assignments needed submitted using matlab,5
machine-learning,4993,octave introducing python would great update,5
machine-learning,4994,5,5
machine-learning,4995,awesome,5
machine-learning,4996,good material good exercises work adequate course duration,5
machine-learning,4997,thank pr andrew ng course,5
machine-learning,4997,facilitates understanding machine learning wide audience transmits,5
machine-learning,4997,video confidence hope student thanks remarquable qualities,5
machine-learning,4998,"very informative, and educational",5
machine-learning,4998,easy to understand,5
machine-learning,4998,the instructor was very helpful,5
machine-learning,4999,amazingly taught makes machine learning simple,5
machine-learning,4999,thank you prof,5
machine-learning,4999,ng,5
machine-learning,5000,nice course～～～,5
machine-learning,5001,fantastic lesson,5
machine-learning,5002,andrew ng created great course,5
machine-learning,5002,delivered passion provided interesting insights made enjoyable study,5
machine-learning,5003,fantastic introduction ml,5
machine-learning,5004,very good,5
machine-learning,5004,i recommend this course,5
machine-learning,5005,awesome explanation,5
machine-learning,5005,suggest everyone enroll course,5
machine-learning,5006,very good,5
machine-learning,5006,thanks,5
machine-learning,5007,a ggggggggg,5
machine-learning,5007,great course,5
machine-learning,5008,good introduction machine learning,5
machine-learning,5009,wonderful course wonderful professor,5
machine-learning,5010,awesome course several examples exercises,5
machine-learning,5010,might explains popularity,5
machine-learning,5011,excellent content clear understanding ml concepts,5
machine-learning,5011,must course ml aspirants,5
machine-learning,5012,initial course heavy theory without enough examples exercises follow upon,3
machine-learning,5013,great course start planning delve machine learning career,5
machine-learning,5013,great piece teaching,5
machine-learning,5013,concise and clear,5
machine-learning,5013,enjoyed the course,5
machine-learning,5014,completing course wonderful experience,5
machine-learning,5014,professor andrew ng brilliant job explaining concepts,5
machine-learning,5014,lucid manner without assuming know related concepts beforehand,5
machine-learning,5014,concepts applied exciting contemporary fields makes learning process enjoyable,5
machine-learning,5014,enthusiastic engaging machine learning ready invest time effort course must,5
machine-learning,5015,just an awesome course,5
machine-learning,5015,andrew ng teach's well explains everything laymen terms,5
machine-learning,5016,appreciation not enough,5
machine-learning,5016,hearty thanks blessings coursera prof,5
machine-learning,5016,andrew ng,5
machine-learning,5017,love it,5
machine-learning,5018,outstanding introduction machine learning,5
machine-learning,5018,prof,5
machine-learning,5018,ng really knows make complex things appear simple,5
machine-learning,5018,beginner almost bases covered course,5
machine-learning,5018,motivated take things next level studying,5
machine-learning,5018,advanced book implementing full fledged learning algorithm,5
machine-learning,5018,thing could done better programming exercises r python instead octave,5
machine-learning,5019,excellent machine learning course,5
machine-learning,5019,well structured planned,5
machine-learning,5019,intuition explanation part especially helpful learner,5
machine-learning,5019,first hand 'experience' working knowledge machine learning techniques studied,5
machine-learning,5020,outstanding instructor well designed learning materials,5
machine-learning,5020,best investment time machine learning course,5
machine-learning,5021,this is awesome,5
machine-learning,5022,joy start finish,4
machine-learning,5022,well structured new goals stemming lecture,4
machine-learning,5022,course could improved adding additional assignments weeks 10 11 capstone project,4
machine-learning,5023,great course,5
machine-learning,5023,gives deep knowledge subject,5
machine-learning,5024,good course good explanations thanks,5
machine-learning,5025,great,5
