CourseId,ReviewId,Review,Label,SemanticUnits
machine-learning,3482,Great course! Clear and practical.,5,"['great course', 'clear and practical']"
machine-learning,3483,"Amazing introductory course in Machine Learning. Dr. Ng is knowledgeable, clear, and inspirational.This course not only dug into theoretical modelling, but it gives the student the opportunity to be hands on and also apply classroom learning to real life applications.For myself who had basic programming and linear algebra backgrounds, the course at times do take effort and time. However, with that being said, I felt like I learned substantially more than I did compared to a regular classroom and was definitely worth the effort. Even if you do not finish in one term, your progress will carry onto the next term.",5,"['amazing introductory course machine learning', 'dr', 'ng knowledgeable clear inspirational', 'course not dug theoretical modelling gives', 'student opportunity hands also apply classroom learning real life applications', 'basic programming linear algebra backgrounds course times take effort time', 'however said felt like learned substantially', 'compared regular classroom definitely worth effort', 'even not finish one term progress carry onto next term']"
machine-learning,3484,还行,5,['还行']
machine-learning,3485,"This IS the best course on Coursera, a reference stick that all other courses should be compared to.",5,['best course coursera reference stick courses compared']
machine-learning,3486,I loved this course! I learned a great deal of new techniques and Andrew is an extremely good professor! I strongly recommend!,5,"['i loved this course', 'learned great deal new techniques andrew extremely good professor', 'i strongly recommend']"
machine-learning,3487,"Very good explanations at perfect pace for an online course. I enjoyed the explanations that gave some intuition on the processes taught. Only potential minor improvement: it would be nice to have at the end a section on ""what to do next"" once one has completed the course.",5,"['good explanations perfect pace online course', 'enjoyed explanations gave intuition processes taught', 'potential minor improvement would nice end section next one completed course']"
machine-learning,3488,Excellent online course. Thank everyone who has contributed to make this happen.,5,"['excellent online course', 'thank everyone contributed make happen']"
machine-learning,3489,"Simple, smart teaching, very enlightening. I advise this course to anyone who wants go get hands on machine learning experience, right now.",5,"['simple smart teaching enlightening', 'advise course anyone wants go get hands machine learning experience right']"
machine-learning,3490,Its an excellent course to start with Machine Learning,5,['excellent course start machine learning']
machine-learning,3491,Best course in machine learning available,5,['best course machine learning available']
machine-learning,3492,"Excellent introductory course by a true master. Professor Ng managed to condense the subject without losing too much depth. The discussions are always accompanied by ample examples and reflections from a practioner's view. The programming exercises are especially valuable for finding relevance of the concepts to real-world applications, which are both fun and challenging. This course is a door-opener for people who want to explore the landscape but not wish to be put off by statis",5,"['excellent introductory course true master', 'professor ng managed condense subject without losing much depth', ""discussions always accompanied ample examples reflections practioner's view"", 'programming exercises especially valuable finding relevance', 'concepts real world applications fun challenging', 'course door opener people want explore landscape not wish put statis']"
machine-learning,3493,"Really nice course, not too difficult. The perfect first step into machine learning! Enjoyed it.",4,"['really nice course not difficult', 'perfect first step machine learning', 'enjoyed it']"
machine-learning,3494,This course gave me incentives to quickly start solving a classification problem.,5,['course gave incentives quickly start solving classification problem']
machine-learning,3495,"Great introductory course to the subject. Very little math background needed, and gives you good intuitions and very interesting engineering methodologies on how to effectively work on ml systems (In my opinion this is the most interesting part of the course).Only one thing: since the course is introductory (very little theoretical material) it would be useful having directions by the (awesome) teacher on ""where to go next"".",5,"['great introductory course subject', 'little math background needed gives good intuitions', 'interesting engineering methodologies effectively work ml systems opinion interesting part course', 'one thing since course introductory little theoretical material', 'would useful directions awesome teacher go next']"
machine-learning,3496,Nice teaching,4,['nice teaching']
machine-learning,3497,Great course for learning Machine Learning. Enjoyed a lot through our the sessions.,5,"['great course learning machine learning', 'enjoyed lot sessions']"
machine-learning,3498,Amazing course! Andrew NG explains incredibly well what machine learning is all about. I learned a lot of new concepts. This course was a real pleasure to follow,5,"['amazing course', 'andrew ng explains incredibly well machine learning', 'learned lot new concepts', 'course real pleasure follow']"
machine-learning,3499,"Great Course. Very well organized, well thought and nicely explained.",5,"['great course', 'well organized well thought nicely explained']"
machine-learning,3500,"very good,I can lean machine learning without mush mathematic basics,this course is easy to undstand",5,['good lean machine learning without mush mathematic basics course easy undstand']
machine-learning,3501,"Great course, learned a LOT.",5,['great course learned lot']
machine-learning,3502,"Great class, really helps me to learn the foundations of Machine Learning!!",5,['great class really helps learn foundations machine learning']
machine-learning,3503,This is one of the best online classes I have taken so far. Thank you so much Dr. Ng.,5,"['one best online classes taken far', 'thank much dr', 'ng']"
machine-learning,3504,"this is the course that i have ever been interested mostly. it is organized very clear, provides suitable practice, and teaches key topics of machine learning.",5,"['course ever interested mostly', 'organized clear provides suitable practice teaches key topics machine learning']"
machine-learning,3505,"Well structured and wonderfully explained. Better if you have some calculus knowledge to deeply understand the concepts, but explanations are very intuitive. Exercises are hard enough to be challenging but not impossible and review the lesson content with everyday-life applications.",5,"['well structured wonderfully explained', 'better calculus knowledge deeply understand concepts explanations intuitive', 'exercises hard enough challenging not impossible', 'review lesson content everyday life applications']"
machine-learning,3506,Awesome! Perfectly explained. Interesting assignments and projects. Useful tools. Thank you very much. Keep up the great work!,5,"['awesome', 'perfectly explained', 'interesting assignments projects', 'useful tools', 'thank you very much', 'keep great work']"
machine-learning,3507,Great course to learn the basics of Machine Learning.,5,['great course learn basics machine learning']
machine-learning,3508,"Very interesting, the subject is very well explained, inspiring...",5,['interesting subject well explained inspiring']
machine-learning,3509,"Extraordinary course: great structure,comprehensible videos (includingcomprehension question) and well-defined assignments. Keep on on that amazing work. :)",5,"['extraordinary course great structure comprehensible videos includingcomprehension question well defined assignments', 'keep amazing work', ':)']"
machine-learning,3510,<3 Andrew Ng and all the mentors! This is a great class,5,"['3 andrew ng mentors', 'this is a great class']"
machine-learning,3511,Exciting course!,5,['exciting course']
machine-learning,3512,Very very useful course for anyone interested in Machine Learning.,5,['useful course anyone interested machine learning']
machine-learning,3513,This course cover the basics very well and teaching style of Prof.Andrew generates more interest for beginners like myself. The content and exercise were good and at no point I felt bored or lagging behind.,5,"['course cover basics well teaching style prof', 'andrew generates interest beginners like', 'content exercise good no point felt bored lagging behind']"
machine-learning,3514,Very good！！！Really learned a lot,5,['good really learned lot']
machine-learning,3515,"Audio quality low, sometime is difficult to understand what it is said.The course, anyway, is a lot of value.",4,"['audio quality low sometime difficult understand said', 'course anyway lot value']"
machine-learning,3516,"Excellent series. Interesting way of explanation and productive way of interaction ideas, loving your course.",5,"['excellent series', 'interesting way explanation productive way interaction ideas loving course']"
machine-learning,3517,excellen,5,['excellen']
machine-learning,3518,"Really well explained and accessible, could even be a bit more complex or at least more detailed concerning theoretical guarantees of machine learning at some points.",4,"['really well explained accessible could even', 'bit complex least detailed concerning theoretical guarantees machine learning points']"
machine-learning,3519,Perfect course. Very clear. Learn a lot from this course and the mentor.,5,"['perfect course', 'very clear', 'learn lot course mentor']"
machine-learning,3520,"This course in an excellent introduction to supervised and unsupervised machine learning. It doesn't only tell you which algorithms exist and how to implement them, but also gives lots of advice about how to solve machine learning problems in practice.",5,"['course excellent introduction supervised unsupervised machine learning', 'tell algorithms exist implement also gives lots', 'advice solve machine learning problems practice']"
machine-learning,3521,One of the most informative courses that I have undertaken recently. Truly an eye opener. Theory explained with some real life application so you can easily make sense as to what you will be able to do with the knowledge you acquire.,5,"['one informative courses undertaken recently', 'truly eye opener', 'theory explained real life application easily make sense able knowledge acquire']"
machine-learning,3522,This is a great introduction to an topic which has a lot of practical application. I found it challenging but rewarding.,4,"['great introduction topic lot practical application', 'found challenging rewarding']"
machine-learning,3523,"This has been an invaluable introduction to machine learning and I'd highly recommend anyone who's curious about the subject to take this course. Andrew made the material relatively easy to follow coming from a MechE background and now I feel much more knowledgeable on the topic. I'm really glad I took this course. Stick through it and really do the programming assignments and you'll get this stuff, no matter how difficult it may seem at first.",5,"[""invaluable introduction machine learning highly recommend anyone who's curious subject take course"", 'andrew made material relatively easy follow coming', 'meche background feel much knowledgeable topic', 'really glad took course', 'stick really programming assignments get stuff no matter difficult may seem first']"
machine-learning,3524,"I would definitely recommend this course! I was very impressed by the quality of the lectures. Professor Ng uses the medium very well. He's easy to follow and the content is solid.The assignments were also good. They provide a ton of scaffolding, so you rarely have to write a lot of code, but if you never used Matlab before (like me) and it's been awhile since you've taken linear algebra (also true for me), then ""thinking in terms of vectorization"" takes a bit of getting used to. I'm really happy that I've been exposed to it, though, and it's pretty impressive how much computation you can express in one or two lines of Matlab.I only had to use the forums once at the beginning to figure out why I couldn't submit assignments. (It turned out that my version of Octave was too new for what the assignments had been tested with.) Once I got that sorted out, I never had to go back there for help, which I thought was a good sign that the assignments were clear and had been through sufficient testing by the staff.It's certainly a bit of a time commitment. I would probably budget at least 5 hours per week. I took a lot of notes, so I paused/rewound the videos a bunch, so it took longer for me to ""watch"" the videos than the advertised time.Again, the assignments were often not that much code, and I think they started to take me less time as I progressed through the course as I got more familiar with Octave and the style of the assignments. They aren't there to trick you or separate the wheat from the chaff: they're really there to reinforce the concepts from lecture and have you write some code yourself so you have some chance of writing your own code for your own project machine learning project one day.If anything, the assignments provide much more help than I expected. That is, if this were an in-person course where I could go to office hours or whatever if I got stuck, I would expect the assignments to provide less scaffolding and to force you to struggle quite a bit on your own more. (Maybe I just have bad flashbacks to undergrad or something.)",5,"['would definitely recommend course', 'impressed quality lectures', 'professor ng uses medium well', 'easy follow content solid', 'assignments also good', 'provide ton scaffolding rarely write lot', 'code never used matlab like awhile since', 'taken linear algebra also true thinking', 'terms vectorization takes bit getting used', 'really happy exposed though pretty impressive', 'much computation express one two lines matlab', ""use forums beginning figure couldn't submit assignments"", 'turned version octave new assignments tested', 'got sorted never go back help', 'thought good sign assignments clear sufficient testing staff', 'certainly bit time commitment', 'would probably budget least 5 hours per week', 'took lot notes paused rewound videos', 'bunch took longer watch videos advertised time', 'assignments often not much code think', 'started take less time progressed course got familiar octave style assignments', ""aren't trick separate wheat chaff really"", 'reinforce concepts lecture write code chance', 'writing code project machine learning project one day', 'anything assignments provide much help expected', 'person course could go office hours', 'whatever got stuck would expect assignments', 'provide less scaffolding force struggle quite bit', 'maybe bad flashbacks undergrad something', ')']"
machine-learning,3525,"Beyond just telling you ""here are a bunch of algorithms, go use them"", Prof Ng provides a lot of information on how and when to apply them, how to tune them, and how to see whether or not they are working at all!",5,"['beyond telling bunch algorithms go use', 'prof ng provides lot information apply tune see whether not working']"
machine-learning,3526,"I found the course a very useful (re)introduction to Machine Learning. In my case my goal was to bring myself up to date after last studying the field in the early 1990s. The course did that very well. I particularly liked the programming assignments, and the autograder worked very well. This helped ensure I fully understood the material.",5,"['found course useful introduction machine learning', 'case goal bring date last studying field early 1990s', 'the course did that very well', 'particularly liked programming assignments autograder worked well', 'helped ensure fully understood material']"
machine-learning,3527,"The lecturer is very good. The course is not very insightful and on the surface. It is business oriented, it doesn't deal with interesting and challenging academic problems.",2,"['the lecturer is very good', 'course not insightful surface', 'business oriented deal interesting challenging academic problems']"
machine-learning,3528,It's a very clear and easy course for new student involved into machine learning !,5,['clear easy course new student involved machine learning']
machine-learning,3529,"This is a fantastic course! While the content is reasonably technical, it is taught in such a way as to make it accessible to a wide audience. The Teaching is top notch and the material is communicated in a way that is not only engaging but concise and easy to follow. I have already implemented some of the leanings from this course in my work as a geologist which has led to some significant improvements and findings . I would highly recommend this course to!",5,"['this is a fantastic course', 'content reasonably technical taught way make accessible wide audience', 'teaching top notch material communicated way not engaging concise easy follow', 'already implemented leanings course work geologist led significant improvements findings', 'would highly recommend course']"
machine-learning,3530,very nice course. What I liked most is the practical advise on how to apply the concepts to real world problems and avoid usual pitfalls. The exercises and quiz are well thought out and they help drive in the concepts.,5,"['very nice course', 'liked practical advise apply concepts real world problems avoid usual pitfalls', 'exercises quiz well thought help drive concepts']"
machine-learning,3531,The professor was extremely didactic - breaking down the content into comprehensive pieces and choosing the right moment to present new information or avoid complications. Great course for those who want an overall introduction into the field of Machine Learning.,5,"['professor extremely didactic breaking content comprehensive pieces', 'choosing right moment present new information avoid complications', 'great course want overall introduction field machine learning']"
machine-learning,3532,This course was really good. I believe this will be a good start for anyone who wanted to learn Machine Learning.,5,"['course really good', 'believe good start anyone wanted learn machine learning']"
machine-learning,3533,This course is a great way to start learning and applying machine learning concepts and algorithms. Andrew Ng does a great job at intuitively and thoroughly explaining the concepts presented in this course. I highly recommend it to anyone that is interested in machine learning.,5,"['course great way start learning applying machine learning concepts algorithms', 'andrew ng great job intuitively thoroughly explaining concepts presented course', 'highly recommend anyone interested machine learning']"
machine-learning,3534,I think i am not even qualified to comment on this course. More than excellent,5,"['think not even qualified comment course', 'more than excellent']"
machine-learning,3535,For me this course has been a great way to step into the field of machine learning.,5,['course great way step field machine learning']
machine-learning,3536,No final project,4,['no final project']
machine-learning,3537,This course is really AMAZING...I really recommend to take this course. The teacher is very clear and outstanding in explaining concepts. The practical exercises are very instructive.,5,"['course really amazing', 'really recommend take course', 'teacher clear outstanding explaining concepts', 'practical exercises instructive']"
machine-learning,3538,"Fairly good videos explaining the material, probably worth 4 starts. However, the written support material should be improved. IMHO the video should supplement the written material, i.e. it should be possible to learn the material only by reading. This is not the case, so frequent pausing of videos and making lots of notes is needed if one wants to commit this course to long-term memory.",2,"['fairly good videos explaining material probably worth 4 starts', 'however written support material improved', 'imho video supplement written material', 'e', 'possible learn material reading', 'not case frequent pausing videos making lots', 'notes needed one wants commit course long term memory']"
machine-learning,3539,面向大众，十分基础。,5,['面向大众，十分基础。']
machine-learning,3540,"Very helpful,and the course is very well structured.",5,['helpful course well structured']
machine-learning,3541,"A very good introduction to the various aspects of machine learning, very well taught, with well designed programming exercises.",5,"['good introduction various aspects machine learning', 'well taught well designed programming exercises']"
machine-learning,3542,It is very helpful and about the explanation of Andrew Sir really I don't have any words .,5,"[""helpful explanation andrew sir really don't words""]"
machine-learning,3543,非常棒,5,['非常棒']
machine-learning,3544,thank you Andrew,5,['thank you andrew']
machine-learning,3545,Thanks It was great experience to go through the course.,5,['thanks great experience go course']
machine-learning,3546,I strongly recommend this course for those who want to pursue their career in Machine Learning. The way of instruction is remarkable.,5,"['strongly recommend course want pursue career machine learning', 'way instruction remarkable']"
machine-learning,3547,Excellent course on Machine Learning Fundamentals.,5,['excellent course machine learning fundamentals']
machine-learning,3548,"Great course, it was really a pleasure to study it.",5,['great course really pleasure study']
machine-learning,3549,"This course is sooo amazing, i've learned so much about machine learning, and now i'm starting to getting the big picture of artificial intelligence",5,"['course sooo amazing learned much machine learning', 'starting getting big picture artificial intelligence']"
machine-learning,3550,Very well organised and an amazing course which gives you a complete insight into the basic terminologies related to Machine Learning and its applications. Andrew Ng' s way of teaching is brilliant. It helped me establish my foundations in Machine Learning. Thank You Stanford and Coursera both for providing me such an excellent course,5,"['well organised amazing course gives complete insight', 'basic terminologies related machine learning applications', ""andrew ng' way teaching brilliant"", 'helped establish foundations machine learning', 'thank stanford coursera providing excellent course']"
machine-learning,3551,Excellent course! I highly recommend it.,5,"['excellent course', 'i highly recommend it']"
machine-learning,3552,Probably the best online course I've taken. Thank you so much to Professor Ng and the folks at Coursera for this course. I knew very little about ML before this course and now I feel like I have the confidence to work on implementing some of these concepts for my own business.,5,"['probably best online course taken', 'thank much professor ng folks coursera course', 'knew little ml course feel like confidence work implementing concepts business']"
machine-learning,3553,"Simply great, good mixture of practice and theory",5,['simply great good mixture practice theory']
machine-learning,3554,This is absolutely a great course. The best I ever take on Coursera. I cannot figure out a better option as first machine learning course to whom wants to learn about.,5,"['absolutely great course', 'best ever take coursera', 'cannot figure better option first machine learning course wants learn']"
machine-learning,3555,很好的课程，简单易懂，可惜这么晚才学到,5,['很好的课程，简单易懂，可惜这么晚才学到']
machine-learning,3556,"The course provides a good description of the different types of Machine Learning algorithms. Yet, it doesn't include how to apply these in real assignments. And includes very little the combinations of different disciplines like Computer Vision, NLP and Data Science. This makes it very difficult to parse the content, and think about how to create applied applications.",3,"['course provides good description different types machine learning algorithms', 'yet include apply real assignments', 'includes little combinations different disciplines like computer vision nlp data science', 'makes difficult parse content think create applied applications']"
machine-learning,3557,One of the best machine learning courses out there. I enjoyed it a lot.,5,"['one best machine learning courses', 'i enjoyed it a lot']"
machine-learning,3558,"Thorough introduction to different ML algorithms that identifies the features they each have in common, making it easier to understand all of them and how they compare to one another. Definitely a great starting point for anyone interested in this space.",5,"['thorough introduction different ml algorithms identifies', 'features common making easier understand compare one another', 'definitely great starting point anyone interested space']"
machine-learning,3559,Excellent and in-depth look at machine learning algorithms. I really like how everything built from a fundamental concept.,5,"['excellent depth look machine learning algorithms', 'really like everything built fundamental concept']"
machine-learning,3560,"Well planned and integrated courses. Not only suited for machine-learning beginners,but also relevant references for deep learning and practical applications. Suggest to add on a lecture including the up-to-date developments as well as focus points.",5,"['well planned integrated courses', 'not suited machine learning beginners also relevant references deep learning practical applications', 'suggest add lecture including date developments well focus points']"
machine-learning,3561,excellent course. Easy to understand,5,"['excellent course', 'easy to understand']"
machine-learning,3562,awesome !!!,5,['awesome']
machine-learning,3563,OP Course,5,['op course']
machine-learning,3564,"I loved the way Andrew Ng exposed the concepts, without entering into much mathematical details. This course will leave in you a great foundation in machine learning, becoming easier to learn from now on. In conclusion, this course balances well enough the mathematical formalization, in a way that you grow accustomed to it, using it in your advantage sometimes. Thank you Andrew!",5,"['loved way andrew ng exposed concepts without entering much mathematical details', 'course leave great foundation machine learning becoming easier learn', 'conclusion course balances well enough mathematical formalization', 'way grow accustomed using advantage sometimes', 'thank you andrew']"
machine-learning,3565,"Clear and complete introductory course with very helpful programming assignments. As somebody working in academia, I would recommend this to everyone genuinely interested in the topic.",5,"['clear complete introductory course helpful programming assignments', 'somebody working academia would recommend everyone genuinely interested topic']"
machine-learning,3566,Excellent hands-on course with clear explanation of concepts. Is a good start point to study this field. I really enjoyed this MOOC. Now I want to learn more.,5,"['excellent hands course clear explanation concepts', 'good start point study field', 'really enjoyed mooc', 'now i want to learn more']"
machine-learning,3567,it's good.,5,"[""it's good""]"
machine-learning,3568,很好的初中级课程，生动有趣，吴老师讲课很在行啊~期待高阶课程~~,5,['很好的初中级课程，生动有趣，吴老师讲课很在行啊~期待高阶课程~~']
machine-learning,3569,"The contents of the course are well structured and clear. The assignments are interesting and provide motivation. The audio and video quality is quite bad, and it would be great if the redo it some day.",4,"['contents course well structured clear', 'assignments interesting provide motivation', 'audio video quality quite bad would great redo day']"
machine-learning,3570,非常好的课程！,5,['非常好的课程！']
machine-learning,3571,"Andrew Ng is an amazing and very sympathetic teacher. He has a remarkable ability to clearly articulate many of the complex concepts in machine learning, making this a very accessible course for newcomers to the field.I highly recommend this course to anyone interested in machine learning.",5,"['andrew ng amazing sympathetic teacher', 'remarkable ability clearly articulate many complex concepts', 'machine learning making accessible course newcomers field', 'highly recommend course anyone interested machine learning']"
machine-learning,3572,Good course and great sources.,5,['good course great sources']
machine-learning,3573,"Interesting course, Lots of good ideas, well explained. It would have been nice to have more programming as part of it though, I did feel like a lot of it had been done for me.Good clear instruction, interesting exercises, a great course!",5,"['interesting course lots good ideas well explained', 'would nice programming part though feel like lot done', 'good clear instruction interesting exercises great course']"
machine-learning,3574,Very good and thank you so much for sharing this.,5,['good thank much sharing']
machine-learning,3575,This is an amazing class for learning Machine Learning. I think I have learnt everything basics about machine learning and be able to apply it in real problem now. It should be the first course for everyone want to learn Machine Learning. Thank you very much Andrew Ng for such great course. I wish I have started to study this class earlier.,5,"['amazing class learning machine learning', 'think learnt everything basics machine learning able apply real problem', 'first course everyone want learn machine learning', 'thank much andrew ng great course', 'wish started study class earlier']"
machine-learning,3576,Taught in a very simplified manner.,5,['taught simplified manner']
machine-learning,3577,"This is the best course! Professor Andrew Ng obviously had too much knowledge and techniques to teach. As a great experience educator with a big heart, he used many good methods to let students learn the most in a short time period.",5,"['this is the best course', 'professor andrew ng obviously much knowledge techniques teach', 'great experience educator big heart used many good methods', 'let students learn short time period']"
machine-learning,3578,Best explanation for Machine learning. Recommend for someone who new in ML area. Simplify the complexity of ML. This course also guide me what is ML application and how it can help us to improve and solve the real world problem,5,"['best explanation machine learning', 'recommend someone new ml area', 'simplify complexity ml', 'course also guide ml application help us improve solve real world problem']"
machine-learning,3579,"Here I compare it with the data science course I took this semester (AC209a, Harvard University). This course is very introductory, with limited depth in the programming assignments. I recommend this course for those who have not take any data science / machine learning course yet.",3,"['compare data science course took semester ac209a harvard university', 'course introductory limited depth programming assignments', 'recommend course not take data science machine learning course yet']"
machine-learning,3580,I've learnt lots from this course and found it really interesting!,5,['learnt lots course found really interesting']
machine-learning,3581,"Professor Ng has been working with machine learning R&D for more than 10 years now and have seen the significant phase of evolution of this field before it gain its popularity. Undoubtedly, AI and ML is going to be ubiquitous and impactful in many creative forms in the coming decades and I'm very fortunate to not only gain such an in-depth intuition and understanding of the fundamentals of machine learning, but also to gain the confidence needed to articulate these concepts and theories with Prof. Ng's guidance. The difficulty of this course is average. Quizzes and programming exercises require solid understanding of the concepts and also a lot of patience (just because you don't understand a particular concept, doesn't mean you're dumb. Give it some time and perseverance and you will pull through). Thank you Prof Ng and Coursera for this course. I would recommend this course to be the first stepping stone if you're going to venture your life in to the world of Artificial Intelligence!",5,"['professor ng working machine learning r', '10 years seen significant phase evolution field gain popularity', 'undoubtedly ai ml going ubiquitous impactful', 'many creative forms coming decades fortunate', 'not gain depth intuition understanding fundamentals', 'machine learning also gain confidence needed articulate concepts theories prof', ""ng's guidance"", 'difficulty course average', 'quizzes programming exercises require solid understanding', ""concepts also lot patience don't understand particular concept mean dumb"", 'give time perseverance pull', 'thank prof ng coursera course', 'would recommend course first stepping stone', 'going venture life world artificial intelligence']"
machine-learning,3582,I wish I had taken this class earlier. It is an awesome class for anyone new to Machine Learning. I especially enjoy the way Math is presented in the class by Professor Ng. It's easy to follow and provides very helpful insights for the topics.,5,"['wish taken class earlier', 'awesome class anyone new machine learning', 'especially enjoy way math presented class professor ng', 'easy follow provides helpful insights topics']"
machine-learning,3583,"One of the best courses to take. I personally learnt Neural Networks and many other topics were a timely revision for me. The best part of the course was not just talking about Machine Learning concepts, Prof. Andrew has also spent time on the practical applications, debug principles and celing analysis on optimal efforts to invest for a successful system development. I would recommend this course to everyone who wants to become an expert in Machine Learning.",5,"['one best courses take', 'personally learnt neural networks many topics timely revision', 'best part course not talking machine learning concepts prof', 'andrew also spent time practical applications debug principles', 'celing analysis optimal efforts invest successful system development', 'would recommend course everyone wants become expert machine learning']"
machine-learning,3584,"Very good course, solid structure and right balance between theory and practice.Recommended!",5,"['good course solid structure right balance theory practice', 'recommended']"
machine-learning,3585,A really nice and wonderful course,5,['really nice wonderful course']
machine-learning,3586,awesome course from awesome instructor. You changed my life Andrew !!,5,"['awesome course awesome instructor', 'changed life andrew']"
machine-learning,3587,coooooooooooool~,5,['coooooooooooool~']
machine-learning,3588,This course is totally worth your time. Professor Ng is brilliant and his teaching method is absolutely excellent. I really expect to take his real courses.,5,"['course totally worth time', 'professor ng brilliant teaching method absolutely excellent', 'really expect take real courses']"
machine-learning,3589,Highly enjoyable course - taught well and assessed fairly. It's just the right level of challenge.,5,"['highly enjoyable course taught well assessed fairly', 'right level challenge']"
machine-learning,3590,"This is a great, well-taught course that I will urge all who are interested in Machine Learning to take. I learnt a great many things: usage of tools, proper evaluation of machine learning systems and more.",5,"['great well taught course urge interested machine learning take', 'learnt great many things usage tools proper evaluation machine learning systems']"
machine-learning,3591,This course helps me a lot to understand the basic concepts of machine learning.I really thank Andrew Ng and Coursera team for your great work!,5,"['course helps lot understand basic concepts machine learning', 'really thank andrew ng coursera team great work']"
machine-learning,3592,1.上课的流程很好，有视频、补充材料、习题；2.内容很好，由浅入深，循循渐进。,5,"['1', '上课的流程很好，有视频、补充材料、习题；2', '内容很好，由浅入深，循循渐进。']"
machine-learning,3593,It is a good course with clear explanation. I recommend it.,4,"['good course clear explanation', 'i recommend it']"
machine-learning,3594,"Best course about Machine Learning I have seen so far. All the explanations are perfectly clear, it really helps. The only bad part is the audio quality which is unpleasant.",4,"['best course machine learning seen far', 'explanations perfectly clear really helps', 'bad part audio quality unpleasant']"
machine-learning,3595,"Great, well structured course. The video quality and editing leaves something to be desired at times, but overall I'd recommend this course to anyone who's interested in the topic.",4,"['great well structured course', 'video quality editing leaves something desired', ""times overall recommend course anyone who's interested topic""]"
machine-learning,3596,"Thorough, and deep. Great!",5,"['thorough, and deep', 'great']"
machine-learning,3597,Great start for the field :),5,['great start field']
machine-learning,3598,Amazing course! Thank you very much!,5,"['amazing course', 'thank you very much']"
machine-learning,3599,An awesome introduction to many different machine learning aspects. I greatly recommend anyone interested in the topic to take the course.,5,"['awesome introduction many different machine learning aspects', 'greatly recommend anyone interested topic take course']"
machine-learning,3600,"Amazing teacher, with perfect knowledge of what he's talking about and a unique way of teaching it. One the best (not to say the best) lecture I've followed.",5,"['amazing teacher perfect knowledge talking unique way teaching', 'one best not say best lecture followed']"
machine-learning,3601,tremendous,5,['tremendous']
machine-learning,3602,"nice lesson for machine learning, thanks!",5,['nice lesson machine learning thanks']
machine-learning,3603,很好的机器学习入门课程，梳理了常见的概念和方法,5,['很好的机器学习入门课程，梳理了常见的概念和方法']
machine-learning,3604,Really good lecture for beginning the Machine Learning.,5,['really good lecture beginning machine learning']
machine-learning,3605,best introductory course on machine learning possible!,5,['best introductory course machine learning possible']
machine-learning,3606,This is great,5,['this is great']
machine-learning,3607,Clear and intuitive explanation of machine learning algorithms. Many practical advice for applying machine learning and how to approach problems using evidence based than gut feeling.,5,"['clear intuitive explanation machine learning algorithms', 'many practical advice applying machine learning', 'approach problems using evidence based gut feeling']"
machine-learning,3608,"Thanks ......................... for having such a great thing easily and freely accessible to everyone, who want to learn.Special thanks to Andrew for taking his valuable time out and for taking great interest. I always felt like he is talking directly to me, never felt like it is a recorded video. THANKS..Thanks to all the mentor, for their VERY prompt replies in discussion forum, and providing pointer to guide to direction to work in.Thanks to all fellow learner, it has been a great learning experience with that discussion forumThanks all of you to make it happen",5,"['thanks', 'great thing easily freely accessible everyone want learn', 'special thanks andrew taking valuable time taking great interest', 'always felt like talking directly never felt like recorded video', 'thanks', 'thanks mentor prompt replies discussion forum providing pointer guide direction work', 'thanks fellow learner great learning experience discussion forumthanks make happen']"
machine-learning,3609,A really cool course to learn about various Machine Learning Algorithms in detail and their application.,5,['really cool course learn various machine learning algorithms detail application']
machine-learning,3610,"Excellent material that is well paced with plenty of guidance to make a challenging topic approachable, even for someone who is weak at advanced math of linear algebra and partial derivatives.",5,"['excellent material well paced plenty guidance', 'make challenging topic approachable even someone', 'weak advanced math linear algebra partial derivatives']"
machine-learning,3611,so good butI hope korean subtitles more perfectly,5,['good buti hope korean subtitles perfectly']
machine-learning,3612,This course gives very good fundamentals of machine learning,5,['course gives good fundamentals machine learning']
machine-learning,3613,Simple but powerful. Now I will put in practice what I learnt,5,"['simple but powerful', 'put practice learnt']"
machine-learning,3614,"Great course. Clear explanations of machine learning concepts and algorithms, and useful coding exercises.",5,"['great course', 'clear explanations machine learning concepts algorithms useful coding exercises']"
machine-learning,3615,Great course. Learned a lot. Good explanations/examples.,5,"['great course', 'learned a lot', 'good explanations examples']"
machine-learning,3616,An excellent introduction to Machine Learning.,5,['excellent introduction machine learning']
machine-learning,3617,Great introduction to Machine learning! In case you want to become Data Scientist just start from this course if you have some programming background.,5,"['great introduction machine learning', 'case want become data scientist start course programming background']"
machine-learning,3618,"An excellent, practical course. I wish it was longer actually.",5,"['excellent practical course', 'wish longer actually']"
machine-learning,3619,"Covers most aspects of machine learning. Programming assignments are quite canned as most of the code is already written. Other than that, an overall fantastic course with a great lecturer.",5,"['covers aspects machine learning', 'programming assignments quite canned code already written', 'overall fantastic course great lecturer']"
machine-learning,3620,"Excelent course, the professor makes it very understandable and enjoyable. It could look as a shallow introduction but it's not, it goes deep enough into the topics so you can move forward in any direction of the machine learning.",5,"['excelent course professor makes understandable enjoyable', 'could look shallow introduction not goes deep enough', 'topics move forward direction machine learning']"
