CourseId,Review,Label
machine-learning,This course is helpful for the one who are new in this field,4
machine-learning,This is a great course! Very clear lecture videos and the assignments help you apply what you've learnt. I would highly recommend!,5
machine-learning,I think it's a great Class,5
machine-learning,It is really a good lesson!,5
machine-learning,"Too easy ... but otherwise good! The programming assignments do a bit too much of the work for you, but solve some pretty interesting practical problems.",4
machine-learning,"Excellent course, Dr. Ng is such a magnificent teacher, the way he explains the topics is splendid and he make them look easy even when they are not. Thank you so much for this course, for all your time and effort.",5
machine-learning,excellent content and great beginners course,5
machine-learning,"My first machine learning course, and it was clear and detailled.Thank you!",5
machine-learning,"Excellent course about Machine Learning!! Very well structured, comprehensive and well explained. Thank you for your teaching!!",5
machine-learning,"As a newcomer to the topic, I found the course extremely helpful and insightful. Although, it would be better if the assignment problems and projects are extended (i.e. more assignment problems) and are less spoon fed.",4
machine-learning,"A fantastic opportunity to get a global overview of one the most exciting topics of data science.Lectures by Mr Andrew Ng are well structured, perfectly declined in both illustrating the need behind each development and in rigorously explaining its logic. He drives you through a step by step path and always helps in understanding the overall context with clear examples. Each video is stopped now and by a not graded quiz aimed to check you are perfectly in line with the concepts. Grades are obtained through the questionnaires (five questions each time, you need to get no less than four correct answers out of them) and a programming exercise in Octave/Matlab. Especially in order to well deal the programming exercises, the discussion forum and the kind availability of the course mentors are a great resource!In conclusion a seriously challenging course, that will take lot of your time but it's definitely worth! Many thanks Coursera and really thanks and congratulations Mr Ng.",5
machine-learning,A very good tutor. A very good class. Thank you for your teaching. It's very useful to my research.,5
machine-learning,Very clear introduction to ML,5
machine-learning,"Exceptionally good presentation of topics, assignments reinforce the concepts taught and support on the forum is very good. Enjoyed this class thoroughly.",5
machine-learning,Excellent course to get started on machine learning. The forums are very helpful. Looking forward to an advanced treatment of this course in the future with a Capstone perhaps.,5
machine-learning,"This course is designed for beginner-level learners. Through this course, you will somehow have a clear picture of what's going on in machine learning (including a bit of deep learning e.g. neural network). It doesn't require much high level of math knowledge to complete this course, and the matlab practice is definitely worthwhile to give it a try. You're also more than welcomed to examine the codes written not for the exercise, and that surely helps you better understand how Octave or matlab works. Overall speaking, it is a good course and navigates you through the fancy world of machine learning. Good thanks to Prof. Andrew Ng for providing this fabulous course.",5
machine-learning,This is a must for anybody interested in Machine Learning!,5
machine-learning,"A good popular-level introduction to basic, classical concepts of machine learning. Provides intuitions without going into any mathematical depth or serious programming.",4
machine-learning,Great to getting started in Machine Learning!,5
machine-learning,"Amazing course. If want to learn ML, you should start completing this course.",5
machine-learning,This course made a very complex topic very digestible. Thank you Andrew and Coursera :D,5
machine-learning,It was a great course! Quite practical and useful! Thanks to Andrew Ng my 10-months old son got to know of machine learning :),5
machine-learning,"Nice intro to ML I felt the course was a bit easy, but the course is really nice, Thanks to Prof. Ng",5
machine-learning,"Wonderful course !! I have been trying to gain practical machine learning algorithms but some online materials were too mathematical and others were too introductory. The hands on labs helped me gain the concrete understanding of concepts and confidence that I could build a simple ML system by my self in the future. Also, practical information during the class will save me tons of my hours if I will build any ML applications in the future. I really appreciated this class and it was a happy time. I really thank Prof. Ng with all my heart !!! Thank you very much..",5
machine-learning,Excellent! I have learning too much. I respect Andrew Ng.,5
machine-learning,the course teached by Andrew broaden my horizon,5
machine-learning,Brilliantly designed and superb lecture videos.The Professor is a great teacher.,5
machine-learning,Great course that goes over the fundamentals of machine learning.,5
machine-learning,awesome!,5
machine-learning,very nice course which explains the basic theoretical concepts and implementation ideas,4
machine-learning,很好的课程，特别是编程练习，对我帮助很大，谢谢,5
machine-learning,very good to go through classes and reviews,5
machine-learning,Fantastic course and systematic view on the machine learning domain. Appreciate the broad yet detailed knowledge. Also the programming assignments are great to help me understand deeply and practically. Great instructor!!! Highly recommended!,5
machine-learning,"Challenging, interesting and overall a great experience. Totally worth it even if you do not have a big background on Linear Algebra or basic Calculus.",5
machine-learning,"Be aware that if you start this course, you will spend a lot of time with learning. The instructor, Andrew is amazing! He explains extremely complex things in an easy-to-understand, enjoyable manner. The content is well organized and pretty wide covering many aspects of machine learning. If you are new in ML, and want to understand it, this is your course, money well spent.",5
machine-learning,Highly recommended for everyone who wants to pursuing career in Machine Learning field!,5
machine-learning,"It was a great course, the videos are good Andrew NG was great i had a lot of fun.I started with no knowledge in this area and i feel i ended up with a good understanding of how these sort of systems work.One thing i would say it could help improving are the programming assignments which were mostly already put together by the ""Starter code"" not much was left for me to do. I felt they were not hard enough and were not a good a preparation for me to build complex systems on my own as they could of been.",5
machine-learning,Tough but totally worth it,5
machine-learning,"Very, very good lecturer. I learned a lot!",5
machine-learning,great class !it has Opened the door to the new world for me.I love machine learning,5
machine-learning,A solid foundation course for anyone who wishes to pursue Machine learning.,5
machine-learning,The only thing I can say about this course is THE BEST COURSE I have ever taken online. Very well structured and taught and very lucky to be one of the students.,5
machine-learning,very useful for my career and nice to new learners.,5
machine-learning,Exceptionally well prepared and beautifully executed.The lectures are interesting and to the point. The programming assignments are both helpful and student-friendly.Andrew is both an expert and a great teacher. Not a commonly found combination.,5
machine-learning,I like the course! Professor Andrew Ng is very detailed and didactic. The course has a nice pace and the programming excercises was very useful to solodify the learned contents. I only missed some guidance to continue the study on more advanced subjects.,5
machine-learning,"Coming from an Applied Maths background, I found this course rather boring the first three weeks. However, after that it was _very_ interesting and I would highly recommend it to anyone interested in the field.",5
machine-learning,这门课程是机器学习的入门课，对我来说很有帮助。通过这门课程的学习，我学到了机器学习的基础知识，对以后的学习和研究起到了促进作用，我以后还会继续学习，深入研究。,5
machine-learning,Excellent introduction to machine learning. Very helpful while working together with machine learners,5
machine-learning,great!!! I learned a lot !!! I recommend,5
machine-learning,This course is the best introductory course i've ever seen for this field. It showed me what we can do with machine learning .,5
machine-learning,课程逻辑性非常强，非常适合对机器学习宏观上的理解，且每个部分的细节也很详细。,5
machine-learning,The best course I have ever taken.Designed to understand easily and the assignments is fairly moderate with sufficient resource.This is the best course to come to the world of ML.,5
machine-learning,"Great content and explanations. Exercises guided hands-on efforts through all of the major algorithms and concepts, including very useful tools such as training rate analysis, cost and gradient descent verification, etc. Exercises were well structured to focus on key concepts - i.e. didn't have to spend a lot of time sweating the details of loading datasets, plotting results, ... The code I take away is an excellent foundation with which to explore other datasets with confidence.I was originally a bit dubious about Octave-based exercises based on some reviews I'd read from others (who were more R or python-centric), but I found it to be an excellent choice given the linear algebra underpinnings of all of the algorithms and exercises.The linear algebra foundation and vectorization implementations I think better prepare me in approaching large scale ML problems leveraging existing / emerging linear algebra and ML libraries.Thanks again!",5
machine-learning,It is well done course!,5
machine-learning,Great course with directions from Andrew about what to start with in Machine learning.A more comprehensive course with pattern recognition in general could however be devised.,4
machine-learning,So excellent course! Thanks Professor Ag and others.,5
machine-learning,"Brilliant videos and readings. Clear and thorough teaching, with the perfect balance between reinforcement and fast progress.",5
machine-learning,It's amazing. The best course I have!,5
machine-learning,"Amazing course, and amazing lecturer, Thanks to NG!!",5
machine-learning,Very respectful instructor and wonderful course.,5
machine-learning,"Excellent course, highly recommended!",5
machine-learning,"Comprehensive, and well explained course. A great way to begin learning ML for those interested.",5
machine-learning,"The Machine Learning course taught by Professor Ng is a good way to survey a variety of the commonly used techniques in the field. Though I had been exposed to algorithms like k-means, SVM, PCA, and regression before, it was good to see a unified treatment of all the subjects.The video lectures are good. In the early weeks I felt a bit overwhelmed by new information, but by the end of the session I was feeling that the lectures were being stretched out. In particular, I started noticing the professor would repeat every point 2 or 3 times. That may be a good style in general, but I found it time-wasting.The quizzes were good, but a few of the questions here and there were phrased poorly, in an ambiguous manner that made it hard to understand what exactly was being asked. One questioned used vocabulary we hadn't been introduced to. (Sorry, I don't remember in which unit this happened - it wasn't a big deal at the time.)I enjoyed the programming assignments the most and, quite frankly, lost interest at the end when there were no more to be done. Most of them were challenging - at least if you avoided using the tutorials which really take you through every step. I found the SVM programming assignment thin - we really didn't do anything there except multiply a couple matrices.I have mixed feelings about the transcripts that accompany the videos. On the one hand, they are very helpful for skipping ahead when one sees a certain idea repeated 3 or 4 times. On the other hand, they are obviously automatically generated and riddled with errors. For a machine learning course, this is particularly ironic.",5
machine-learning,Very good intro course to Machine Learning – it gives you the intuition behind all algorithms from the very beginning. Definitely recommend!,5
machine-learning,"Very good. Wish it went deeper into the math behind the algorithms, but wasn't the goal of this course. Thanks!",5
machine-learning,"An older course but definitely worth completing, it covers a wide variety of topics cleanly and with great intuitive explanations as well as practical advice for real world applications.",5
machine-learning,"Very helpful course on fundamental elements of machine learning, and Andrew does a great job articulating ideas without overwhelming math. Great experience learning machine learning on Coursera!",5
machine-learning,Andrew is a great teacher. I loved how he broke down everything into simple easily consumable information. I came into this course with a relatively good understanding of Linear Algebra and Statistics so it made things a lot more easier. Highly recommend the course to anyone looking to get some hands on experience with Machine Learning.,5
machine-learning,"I really enjoyed the course and found it an excellent introduction to machine learning. There is a good balance between theory and practice, with programming assignments most weeks. One minor area of improvement would be to have more optional lectures on the mathematics behind the algorithms, particularly for backpropagation and PCA. There seem to many people taking the course with at least some engineering / mathematics background and even a sketch of a proof can give more insight into how an algorithm works. This can of course be found elsewhere, but Prof Ng explains this stuff so well!",5
machine-learning,"A wonderful course on the fascinating and wide field of Machine Learning, this class has been eye opening and has done a wonderful job at sparking a deeper interest in this vast, vast field. As Prof. Ng says in the last video, I hope to build something cool and useful for people with what I've picked up here. The course has done a very good job at balancing the level of depth along with the number of topics. Barring a few topics in the end such as recommender systems which I feel was a topic too complex but had to be brushed through, I genuinely enjoyed every other one. Thank you for this course!",5
machine-learning,"I heard about this course from an uncle of mine. I somewhat hesitant and reluctant to do this course fearing it's difficulty level. But once I started it, things were greatly simplified due to the great course content as well as the superb teaching of Professor Andrew Ng. I believe that the programming assignments could be made more difficult as in us having to do everything from loading the datasets to plotting the learning curves apart from applying the learning algorithms.",5
machine-learning,很不错的课程，编程作业很赞。,5
machine-learning,Very helpful introduction to the field of machine learning.,5
machine-learning,"very helpful course on fundamental elements of machine learning, and Andrew does a great job articulating ideas without overwhelming math. Great experience learning machine learning on Coursera!",5
machine-learning,"The course is well-designed, covering from basics to applications. The lecture notes are clear and the difficulty levels of the assignments are acceptable. The instructor is very nice! You can learn machine learning step by step by going through this course.",5
machine-learning,Best.. but why its not providing certificate.,4
machine-learning,This course is an excellent and thorough introduction to basic machine learning topics.,5
machine-learning,"The learning material is so detailed it's worth the course by itself, prof. Ng does not get caught up in needless details, he gets straight to the point and you can go after the math later. It's the perfect course. Thank you Coursera for a incredible learning experience.",5
machine-learning,"One of the best basic courses ever I had. great lecturer, material and exercises.",5
machine-learning,"This course is really great to get an insight into machine learning algorithms, when and how to apply them. The videos are fun to watch, as well as the programming assignments.",5
machine-learning,感谢Andrew，课程浅显易懂，非常适合作为机器学习的入门课程,5
machine-learning,Great course with all necessary concepts explained very well.,5
machine-learning,这门课给了我方向和目标,5
machine-learning,"It was a great course as an introduction to ML. You will definitely finish the course knowing how to apply many learning algorithms in supervised and unsupervised learning. Having said this, the discussions about each of the algorithms are an introduction to each of the algorithms, not as in depth as it could have been. But still, is is an introductory course to the subject, so a later course to learn more about how to apply and modify each algorithm would definitely be appropriate.",5
machine-learning,homework is too easy,4
machine-learning,I strongly recommend this course to anyone who wants to get into the world of machine learning. It helped me understand the fundamental algorithms of machine learning and how to build a complete application. It is also worth mentioning that the professor Andrew was really helpful and comprehensible.,5
machine-learning,Great Course for beginner of machine learning!,5
machine-learning,Very nicely structured course. It inspired me to continue and try out some ML at work.,5
machine-learning,Wonderful Course !,5
machine-learning,"very nice, useful. Thanks to Andrew Ng!",5
machine-learning,感谢Andrew Wu教授带我入门machine learning，上完这门课，对机器学习的基本的思想和方法有了一个全面的了解。,4
machine-learning,"Great course, Andrew explains concepts very clearly (in layman's terms) and makes both theory and application easy to understand. I do think it would've been nice to include some more advanced math/statistics for whoever wanted to learn more though :)",5
machine-learning,AWESOME COURSE!,5
machine-learning,"The whole course impressively includes theory, algorithms and applications. The assignments are well-designed and the auto-grader for the coding tasks is rather flexible compared to other ML courses I've looked at. The learning experience is awesome!",5
machine-learning,"Except for teaching many machine learning algorithms, the teacher gives a lots of practical advice that can save you a tons of time when dealing with machine learning problems.",5
machine-learning,Es war wunderbar :>,5
machine-learning,Great intro into ML!,5
machine-learning,A fantastically compiled course. Three things that stands out - a) the way various modules are organized b) how a lot of mathematical complexity is abstracted to keep the content simple c) lot of invaluable experiential tips - a game changer.,5
machine-learning,"Excellent course as an introduction to machine learning. All concepts are very clear to understand and homework assignments are good to reinforce learning material. I'm only missing guidance in how I can apply machine learning in Python, for example, since the course is only in octave. Other than that, great and recommended course.",5
machine-learning,"very usefully course for novices，little mathematical proof,more machine learning basic concepts and intelligible theories.",5
machine-learning,"Just three adjectives to describe it: Awesome, Understandable, and highly motivating",5
machine-learning,Great course to get started.,5
machine-learning,"I am a beginner in Machine Learning and having this as my first course on Machine Learning. Thanks so much, Andrew who made this great course to help understand the concepts of machine learning so well.",5
machine-learning,really good course for beginner,5
machine-learning,One of the best introductory ML courses.,5
machine-learning,One of the best machine learning courses i have enrolled for,4
machine-learning,"One of the best courses I have ever taken. Prof. Andrew Ng guides us through all the principles and shows the main algorithms for problems like stock predictions, photo OCR, classification and much more. It was definitely worth the investment!",5
machine-learning,excelente,5
machine-learning,"This course is high quality stuff! As an introduction to machine learning it is perfect. It covers many of the basics of supervised and unsupervised learning and presents information cleanly and accessibly. Professor Ng also goes through the trouble of presenting the more advanced concepts for those of us who are familiar with more advanced math in separate optional videos. The workload is reasonable and can easily be managed with a full time job. All the assignments were very well structured, interesting and showcased real world applications. I would recommend this to anyone interested in learning about machine learning.",5
machine-learning,best course.....awesome explanations,5
machine-learning,This is the one of the good courses i encountered online on Basic Machine learning techniques.Course is thorough with its easy programming assignment which i think could be more involved.Cheers!!,4
machine-learning,在Coursera完整学完的第三门课，我是学金融的，但是对计算机特别是机器学习比较强的兴趣，这门课让我算是入门了machine learning。感谢Ng!,5
machine-learning,"Very good course. I watch all the videos and finish all the tests. Some things I did not understand very well at the first. Then I start my second time to watch the materials and videos, it is much easier to understand now.",5
machine-learning,特别平易近人，不艰涩，也很易实践，特别特别好！！,5
machine-learning,got better as I went along. The first few weeks were a little rough,3
machine-learning,"Seriously, this has been the best course of my life. You learn the principles of Machine learning. You also learn the underlying math and concepts that support this theory (this is optional and you don't need a strong mathematical background to take this course)",5
machine-learning,Awesome.!!!!!!!!!,5
machine-learning,"High Quality Content, Really Good.",5
machine-learning,"I liked very much the presentation style of Andrew Ngy with the handwritten formulas, giving a better understanding of the behind of the mathematical principles of machine learning.It was a perfect start for this mater.",5
machine-learning,Awesome,5
machine-learning,Perfect experience for my first coursera class!,5
machine-learning,Amazing clear cut basic concept building tutorial videos and exercises and concept strengthening examples which are meant for the beginner to move on without any trouble and later do some projects.,5
machine-learning,这是一个很不错的系统的机器学习的课程，我应该早点接触这个课程，有一种相见恨晚的感觉。非常系统的讲述了机器学习所需要的基本知识，剩下的就只有靠自己更多的学习算法和去实践应用。非常不错！！！,5
machine-learning,"This course not only teaches some of the mathematics (not nitty-gritty details) behind the main machine learning algorithms, but also contains many useful practical exercises to show real-world applications.",5
machine-learning,"Awesome Course , covering many concepts overall of machine learning.",5
machine-learning,This course is absolutely amazing. I thoroughly enjoyed it and recommend it to anyone interested in machine learning. Thank you Andrew and everyone else involved in making this course available!,5
machine-learning,Excellent excellent course!!!! will Recommend it to everything who wants to master basics of Machine Learning!!!,5
machine-learning,"Excellent course, it really helps me a lot in machine learning. Thank you Andrew Ng. I hope there are more courses about reinforcement learning.",5
machine-learning,Good introduction to machine learning with many examples and assignments.,4
machine-learning,"Great course! Well constructed with good practicals, lectures and lecture notes which provide a rounded, though at times challenging, learning experience.",5
machine-learning,"Great introduction to the world of AI for a newbie like me. I know a little about programming and math, so that help me to understand the concept. The instructor explains the concept in a way that easy for to understand. I recommend it!",5
machine-learning,excellent class which gives introduction of machine learning technologies. it also come with hand-on exercise to help understanding course better,5
machine-learning,很好的入门课程。以前自己学不知道往哪里，而这个课程让我有了系统的了解和认识。非常感谢！,5
machine-learning,Excellent course!The difficult concepts are explained in a very simple language for everyone to grasp. The exercises and the test cases are very helpful in further boosting the confidence in the subject. The mentors are very helpful and quickly answer the queries. Best course to start your journey in Machine Learning.Thank you...,5
machine-learning,Unprecedented course on Machine learning. Truly a great learning experience,5
machine-learning,This course was very useful and interesting. It gives you both real-life examples and mathematical explanations behind. The computing exercises enable you to be more familiar with machine learning and to try it with your own datasets. Thank you !,5
machine-learning,"Teaching is clear and concise, materials are great!",5
machine-learning,Greate course!!,5
machine-learning,So far... very good course,4
machine-learning,Marvelous contents for machine learning,5
machine-learning,"Si vous ne devez faire qu'un cours pour rentrer dans le monde du machine learning c'est bien celui-ci !Très accessible et très clair, rien à redire !",5
machine-learning,One of the best introduction,5
machine-learning,Exactly what I wanted,5
machine-learning,Very helpful. I liked the way Andrew taught us the concepts.,5
machine-learning,I thank Prof. Ng very much for this great course!,5
machine-learning,"This course presents relevant topics for machine learning in a very didatic way and in a very interesting sequence. The teacher really knows the topic, the comunity is engaging and the material is really well crafted. I totally recommend this to you if you already have a little programming background (matlab is a plus). If you don't, i sincerely recommend that you study a little matlab and linear algebra, although this is not 100% required for passing the tests, it is essential for your complete understanding of the subject. (Note, i'm currently at week 5 of the course).",5
machine-learning,"One of the best courses I have ever taken, online or traditional. Very well structured and evaluated, grat exercises, and Professor Ng is really clear and precise.",5
machine-learning,Great lecture. This was very interesting to work on this lecture. The teacher is really great and makes good explanations. The construction of the lecture is very progressive. Exercices in programming are interesting and there are a lot of things to learn.,5
machine-learning,Great course. More in-depth math explanation would be better.,5
machine-learning,"Hands one the best machine learning course there is, can be very difficult for absolute beginners but is very approachable none-the-less. If you can only dedicate time to one course/book for ML make it this",5
machine-learning,"This class was a challenge for me. I spend a lot of time but do not regret any minute of it. After the course I am ready to implement the method to my data. Therefore, it was a great course and great teacher! Thank you, Andrew NG!",5
machine-learning,Great overview and provide many useful insights for students to dig deeper into this topic.,5
machine-learning,It's a high-quality course. A good starting point for machine learning.,5
machine-learning,Awesome Course! It was very interesting and gave a broad knowledge how machine learning works. Lots of informative stuff's that helps to make machine learning application,5
machine-learning,Good introduction course to the world of ML : )Thank you!,5
machine-learning,These lectures help me learn the basic knowledge about machine learning!,4
machine-learning,The most interesting course I have done!,5
machine-learning,"My first steps into machine learning, some parts were complicated enough to make you really understand what you have to do. Interesting till the end.",5
machine-learning,very good!!!!!!!!!!!!!!!!!!!!!!!!!,5
machine-learning,非常好的课程，让我对机器学习有了系统性，更深层次的了解，感谢大牛无私的贡献！,5
machine-learning,"i love this course very much, thanks all!",5
machine-learning,Highly useful course even if you don't have a huge statistical background. Very good mix of theory and practice / examples.,5
machine-learning,很好的掌握了基本概念和原理。,5
machine-learning,"Great course! It was a pleasure to follow the lectures from week to week and tackling the programming assignments. Those were really amusing to go through, and I have learnt a lot. The lectures were very well designed, and gave a deep insight into the machine learning world. I would recommend to people who are willing to learn the one of the most demanding engineering skill of current days.",5
machine-learning,This course made me really rich,5
machine-learning,"This course changed my perspective of the ""gears"" in the modern world. Hopefully I will find new ways of using machine learning in my field, robotics. Thank you Andrew for taking the time to teaching this course and sharing your valuable experience with us.",5
machine-learning,This is an exceptional course. And Andrew Ng seems to be the perfect guy to introduce us to Machine Learning.,5
machine-learning,"Great course; helped me brush all the cob webs from my Calculus (though you don't really need it to complete the course), and gave great insight into the mechanics of machine learning with great examples throughout.",5
machine-learning,"This course is great at covering the fundamentals of Machine Learning at an intuitive level and not going heavy on Mathematics of it. When it comes to the example assignments though, I prefer the hands on approach of the Udemy course Machine Learning A-Z™: Hands-On Python & R In Data Science. I guess I just do not like Octave somehow and prefer the Python approach coming from an Embedded/Programming background. Taking both the courses side by side is just perfect for getting started with Machine Learning and covers both theoretical and practical aspects for starters like me. Anyways hats off to Mr. Andrew for this course. Thank you.",4
machine-learning,This course is a perfect introduction into the topic of machine learning.,5
machine-learning,GOOD COURSE AND GOOD MENTOR,5
machine-learning,"The course is so great for the beginners who want to know about the machine learning.As a beginner, I learned a lot from from this course and the mentor.Thank you!",5
machine-learning,Excellent course!!!,5
machine-learning,"真的非常棒,我一直觉得大师很牛,启蒙教师更为重要.吴恩达老师的课准备的非常非常用心,看的出来每个例子都是用心准备的,非常便于理解,五星!",5
machine-learning,Outstanding coverage of the Machine Learning field. Andrew Ng does an excellent job of explaining the math and then tying it back to real world examples. It would be great to add a week on reinforcement learning too!,5
machine-learning,Mu,5
machine-learning,This is great course for beginner,5
machine-learning,Great Great Great. This course is one of the best courses I took in my schooling life (better than 99% of my courses at Uni). Definitely recommend it.,5
machine-learning,A worthwhile ML course. Could be shortened to 8 weeks.,4
machine-learning,"Excellent course on ML, easy to follow with minimal knowledge of coding. My statistics background did make it a lot easier to follow, which offset my lack of coding knowledge!",5
machine-learning,非常通俗易懂，以后还会再刷一遍。,5
machine-learning,This is one of the best courses I have ever had in my life. I love the video lectures and the assignments were nice and challenging.,5
machine-learning,This course is excellent for a beginner of ML like me!,5
machine-learning,"Very useful given all the mathematics background of the algorithm. It helps me to understand the process much better. Although this is kind of out-of-date a little bit given the rapid development of ML and NN recent years, more useful than the one from University of Washington.",5
machine-learning,"Great Course, one of the best I ever did!",5
machine-learning,The best course I've taken so far.,5
machine-learning,very helpful!,5
machine-learning,"This course provides me the deep concept of ML. In addition, it also shows how it is easy to learn the mathematical detail of the MI.",5
machine-learning,"It's my first class to get into the machine learning world, I love it!!!!!!!!!!!",5
machine-learning,"Great course, very well-paced and perfectly explained, Andrew is really good at teaching. Good materials and very interesting practical exercises. It's quite long but it sure is worth it. Very recommended.",5
machine-learning,很棒，很用心 ^_^,5
machine-learning,Very practical and instructive course. Thank you to the organizers.,5
machine-learning,"Comprehensive coverage of the topic. Goes deep enough to clarify the concepts but does not drown you with information. In addition to teaching the various methods and their pros and cons, it also teaches you the practical methods of applying the methods, gives you an idea of how to approach a problem, what to expect and what to watch out for.",5
machine-learning,非常棒的课程，感谢Andrew老师的辛勤工作。,5
machine-learning,Great course! Clear and practical.,5
machine-learning,"Amazing introductory course in Machine Learning. Dr. Ng is knowledgeable, clear, and inspirational.This course not only dug into theoretical modelling, but it gives the student the opportunity to be hands on and also apply classroom learning to real life applications.For myself who had basic programming and linear algebra backgrounds, the course at times do take effort and time. However, with that being said, I felt like I learned substantially more than I did compared to a regular classroom and was definitely worth the effort. Even if you do not finish in one term, your progress will carry onto the next term.",5
machine-learning,还行,5
machine-learning,"This IS the best course on Coursera, a reference stick that all other courses should be compared to.",5
machine-learning,I loved this course! I learned a great deal of new techniques and Andrew is an extremely good professor! I strongly recommend!,5
machine-learning,"Very good explanations at perfect pace for an online course. I enjoyed the explanations that gave some intuition on the processes taught. Only potential minor improvement: it would be nice to have at the end a section on ""what to do next"" once one has completed the course.",5
machine-learning,Excellent online course. Thank everyone who has contributed to make this happen.,5
machine-learning,"Simple, smart teaching, very enlightening. I advise this course to anyone who wants go get hands on machine learning experience, right now.",5
machine-learning,Its an excellent course to start with Machine Learning,5
machine-learning,Best course in machine learning available,5
machine-learning,"Excellent introductory course by a true master. Professor Ng managed to condense the subject without losing too much depth. The discussions are always accompanied by ample examples and reflections from a practioner's view. The programming exercises are especially valuable for finding relevance of the concepts to real-world applications, which are both fun and challenging. This course is a door-opener for people who want to explore the landscape but not wish to be put off by statis",5
machine-learning,"Really nice course, not too difficult. The perfect first step into machine learning! Enjoyed it.",4
machine-learning,This course gave me incentives to quickly start solving a classification problem.,5
machine-learning,"Great introductory course to the subject. Very little math background needed, and gives you good intuitions and very interesting engineering methodologies on how to effectively work on ml systems (In my opinion this is the most interesting part of the course).Only one thing: since the course is introductory (very little theoretical material) it would be useful having directions by the (awesome) teacher on ""where to go next"".",5
machine-learning,Nice teaching,4
machine-learning,Great course for learning Machine Learning. Enjoyed a lot through our the sessions.,5
machine-learning,Amazing course! Andrew NG explains incredibly well what machine learning is all about. I learned a lot of new concepts. This course was a real pleasure to follow,5
machine-learning,"Great Course. Very well organized, well thought and nicely explained.",5
machine-learning,"very good,I can lean machine learning without mush mathematic basics,this course is easy to undstand",5
machine-learning,"Great course, learned a LOT.",5
machine-learning,"Great class, really helps me to learn the foundations of Machine Learning!!",5
machine-learning,This is one of the best online classes I have taken so far. Thank you so much Dr. Ng.,5
machine-learning,"this is the course that i have ever been interested mostly. it is organized very clear, provides suitable practice, and teaches key topics of machine learning.",5
machine-learning,"Well structured and wonderfully explained. Better if you have some calculus knowledge to deeply understand the concepts, but explanations are very intuitive. Exercises are hard enough to be challenging but not impossible and review the lesson content with everyday-life applications.",5
machine-learning,Awesome! Perfectly explained. Interesting assignments and projects. Useful tools. Thank you very much. Keep up the great work!,5
machine-learning,Great course to learn the basics of Machine Learning.,5
machine-learning,"Very interesting, the subject is very well explained, inspiring...",5
machine-learning,"Extraordinary course: great structure,comprehensible videos (includingcomprehension question) and well-defined assignments. Keep on on that amazing work. :)",5
machine-learning,<3 Andrew Ng and all the mentors! This is a great class,5
machine-learning,Exciting course!,5
machine-learning,Very very useful course for anyone interested in Machine Learning.,5
machine-learning,This course cover the basics very well and teaching style of Prof.Andrew generates more interest for beginners like myself. The content and exercise were good and at no point I felt bored or lagging behind.,5
machine-learning,Very good！！！Really learned a lot,5
machine-learning,"Audio quality low, sometime is difficult to understand what it is said.The course, anyway, is a lot of value.",4
machine-learning,"Excellent series. Interesting way of explanation and productive way of interaction ideas, loving your course.",5
machine-learning,excellen,5
machine-learning,"Really well explained and accessible, could even be a bit more complex or at least more detailed concerning theoretical guarantees of machine learning at some points.",4
machine-learning,Perfect course. Very clear. Learn a lot from this course and the mentor.,5
machine-learning,"This course in an excellent introduction to supervised and unsupervised machine learning. It doesn't only tell you which algorithms exist and how to implement them, but also gives lots of advice about how to solve machine learning problems in practice.",5
machine-learning,One of the most informative courses that I have undertaken recently. Truly an eye opener. Theory explained with some real life application so you can easily make sense as to what you will be able to do with the knowledge you acquire.,5
machine-learning,This is a great introduction to an topic which has a lot of practical application. I found it challenging but rewarding.,4
machine-learning,"This has been an invaluable introduction to machine learning and I'd highly recommend anyone who's curious about the subject to take this course. Andrew made the material relatively easy to follow coming from a MechE background and now I feel much more knowledgeable on the topic. I'm really glad I took this course. Stick through it and really do the programming assignments and you'll get this stuff, no matter how difficult it may seem at first.",5
machine-learning,"I would definitely recommend this course! I was very impressed by the quality of the lectures. Professor Ng uses the medium very well. He's easy to follow and the content is solid.The assignments were also good. They provide a ton of scaffolding, so you rarely have to write a lot of code, but if you never used Matlab before (like me) and it's been awhile since you've taken linear algebra (also true for me), then ""thinking in terms of vectorization"" takes a bit of getting used to. I'm really happy that I've been exposed to it, though, and it's pretty impressive how much computation you can express in one or two lines of Matlab.I only had to use the forums once at the beginning to figure out why I couldn't submit assignments. (It turned out that my version of Octave was too new for what the assignments had been tested with.) Once I got that sorted out, I never had to go back there for help, which I thought was a good sign that the assignments were clear and had been through sufficient testing by the staff.It's certainly a bit of a time commitment. I would probably budget at least 5 hours per week. I took a lot of notes, so I paused/rewound the videos a bunch, so it took longer for me to ""watch"" the videos than the advertised time.Again, the assignments were often not that much code, and I think they started to take me less time as I progressed through the course as I got more familiar with Octave and the style of the assignments. They aren't there to trick you or separate the wheat from the chaff: they're really there to reinforce the concepts from lecture and have you write some code yourself so you have some chance of writing your own code for your own project machine learning project one day.If anything, the assignments provide much more help than I expected. That is, if this were an in-person course where I could go to office hours or whatever if I got stuck, I would expect the assignments to provide less scaffolding and to force you to struggle quite a bit on your own more. (Maybe I just have bad flashbacks to undergrad or something.)",5
machine-learning,"Beyond just telling you ""here are a bunch of algorithms, go use them"", Prof Ng provides a lot of information on how and when to apply them, how to tune them, and how to see whether or not they are working at all!",5
